customer_id,account_number,salary_day,salary_amount,has_rent,rent_amount,has_emi,emi_amount,avg_monthly_utilities
583,00120000583,4,41393,1,7701,0,0,1040
584,00120000584,1,72480,1,31808,0,0,3656
585,00120000585,5,132243,1,17908,0,0,4681
586,00120000586,23,103290,1,31501,1,15428,2561
587,00120000587,26,119263,0,0,0,0,1982
588,00120000588,10,155179,1,16453,1,3381,2890
589,00120000589,22,20993,0,0,0,0,2740
590,00120000590,5,108650,0,0,0,0,3722
591,00120000591,4,132595,1,9630,0,0,1212
592,00120000592,2,67066,0,0,0,0,4023
593,00120000593,20,126850,1,33604,0,0,1903
594,00120000594,10,57942,0,0,0,0,4008
595,00120000595,26,31138,0,0,0,0,2209
596,00120000596,19,133558,1,11387,0,0,964
597,00120000597,26,190599,1,27172,0,0,1871
598,00120000598,1,24190,1,30175,0,0,1950
599,00120000599,24,107259,1,34795,1,11038,1167
600,00120000600,5,93422,1,13858,0,0,3354
601,00120000601,13,97315,1,33495,0,0,1412
602,00120000602,4,44086,0,0,0,0,876
603,00120000603,16,163394,1,29637,0,0,3554
604,00120000604,24,140604,0,0,1,6800,4072
605,00120000605,16,115814,0,0,1,11162,4963
606,00120000606,23,134324,1,7801,1,14262,1851
607,00120000607,2,143921,0,0,0,0,3783
608,00120000608,17,18435,1,11413,1,4492,2904
609,00120000609,28,116505,1,21547,0,0,2026
610,00120000610,27,68331,0,0,1,7937,3954
611,00120000611,20,175014,1,21665,0,0,2074
612,00120000612,24,175131,0,0,1,16363,3189
613,00120000613,12,128457,0,0,0,0,1671
614,00120000614,18,67389,0,0,1,16683,2761
615,00120000615,3,68014,0,0,0,0,2980
616,00120000616,28,178898,0,0,1,11172,4740
617,00120000617,1,45297,1,17805,1,9457,3276
618,00120000618,1,58890,1,12947,0,0,2367
619,00120000619,19,36322,0,0,1,10223,3115
620,00120000620,11,50739,1,26147,0,0,2954
621,00120000621,5,155791,1,13418,0,0,4961
622,00120000622,12,94553,1,28564,0,0,1875
623,00120000623,3,23314,0,0,0,0,2835
624,00120000624,1,108831,1,13425,0,0,1189
625,00120000625,1,90164,0,0,0,0,3534
626,00120000626,8,122658,1,18436,0,0,3756
627,00120000627,10,92028,1,32093,1,11184,4662
628,00120000628,11,51113,1,13089,0,0,4364
629,00120000629,12,132174,1,33454,0,0,4877
630,00120000630,13,161429,0,0,1,8133,3368
631,00120000631,12,35365,1,12154,0,0,1161
632,00120000632,14,54029,1,12183,0,0,858
633,00120000633,2,16737,1,26064,1,18560,1924
634,00120000634,19,146042,1,26895,1,13404,2580
635,00120000635,18,100474,1,31886,0,0,1139
636,00120000636,3,93218,1,33398,0,0,3536
637,00120000637,23,173571,0,0,1,19243,1839
638,00120000638,17,143692,0,0,0,0,920
639,00120000639,26,192229,1,15101,0,0,4613
640,00120000640,8,143411,1,13646,0,0,1544
641,00120000641,26,187106,1,30903,1,18028,3751
642,00120000642,10,15294,1,30939,0,0,4754
643,00120000643,26,39596,0,0,1,19614,1822
644,00120000644,2,113185,0,0,1,9454,4161
645,00120000645,19,26434,1,29391,1,13103,2575
646,00120000646,9,73382,0,0,0,0,2708
647,00120000647,7,53098,1,19755,0,0,3832
648,00120000648,4,19655,1,9104,1,13147,3455
649,00120000649,26,98029,1,25999,0,0,1387
650,00120000650,21,61228,1,13512,1,4368,2830
651,00120000651,18,18771,0,0,0,0,1182
652,00120000652,13,89099,1,20069,0,0,1489
653,00120000653,11,135811,1,20306,0,0,1003
654,00120000654,24,77257,0,0,0,0,4881
655,00120000655,4,32558,0,0,0,0,4921
656,00120000656,25,73436,0,0,1,10548,2676
657,00120000657,21,122779,0,0,0,0,2500
658,00120000658,25,139891,1,28007,0,0,2390
659,00120000659,4,47376,0,0,1,10749,1667
660,00120000660,10,92924,0,0,1,14876,2864
661,00120000661,5,44332,0,0,0,0,2287
662,00120000662,9,146001,0,0,0,0,3145
663,00120000663,24,61737,1,13292,1,12815,3440
664,00120000664,3,145912,0,0,0,0,1850
665,00120000665,17,104031,1,18466,0,0,2843
666,00120000666,3,198024,1,4996,0,0,4387
667,00120000667,16,35991,1,34583,0,0,4203
668,00120000668,4,42472,0,0,0,0,2407
669,00120000669,18,74946,1,25593,1,18102,1820
670,00120000670,17,172921,1,22929,0,0,1322
671,00120000671,7,16541,1,24084,0,0,1370
672,00120000672,24,144237,0,0,0,0,4139
673,00120000673,23,17765,1,8984,0,0,3252
674,00120000674,5,58074,0,0,0,0,4273
675,00120000675,12,117795,0,0,0,0,3985
676,00120000676,17,175355,1,17703,1,3432,1646
677,00120000677,23,116387,1,16719,0,0,4192
678,00120000678,13,146841,0,0,1,3306,2134
679,00120000679,23,163878,0,0,0,0,3697
680,00120000680,25,17972,0,0,0,0,2711
681,00120000681,3,164328,1,9427,0,0,1099
682,00120000682,9,118903,0,0,0,0,1885
683,00120000683,17,164725,1,28630,1,4515,883
684,00120000684,17,118579,0,0,1,8407,4856
685,00120000685,20,54339,0,0,0,0,2176
686,00120000686,16,171829,1,30678,0,0,2492
687,00120000687,25,118376,0,0,0,0,4374
688,00120000688,22,57399,0,0,1,18145,1723
689,00120000689,13,59013,0,0,0,0,2298
690,00120000690,27,160778,1,21885,0,0,2826
691,00120000691,19,184303,1,34444,1,15964,4670
692,00120000692,17,42909,0,0,1,13639,2946
693,00120000693,4,172541,1,21099,0,0,2525
694,00120000694,12,147385,1,9330,0,0,3610
695,00120000695,9,153919,0,0,0,0,3094
696,00120000696,19,196294,1,27558,0,0,3112
697,00120000697,12,156002,0,0,1,15708,2392
698,00120000698,9,18285,1,34518,0,0,1224
699,00120000699,7,138637,1,23995,1,14910,3171
700,00120000700,28,50863,0,0,0,0,3639
701,00120000701,14,162776,0,0,0,0,861
702,00120000702,20,164777,0,0,0,0,4358
703,00120000703,19,146627,1,27740,0,0,2584
704,00120000704,26,36323,0,0,1,10803,3716
705,00120000705,15,85968,1,21137,1,11376,4244
706,00120000706,16,68915,1,19473,0,0,1314
707,00120000707,21,124543,1,7750,0,0,898
708,00120000708,5,156691,0,0,0,0,1122
709,00120000709,3,123500,1,23606,0,0,3439
710,00120000710,12,167297,1,20819,1,13065,4482
711,00120000711,25,126266,1,30477,0,0,3773
712,00120000712,20,41739,1,32755,0,0,2297
713,00120000713,27,193780,1,29811,0,0,3549
714,00120000714,21,143041,0,0,0,0,2731
715,00120000715,4,68019,1,8929,0,0,1238
716,00120000716,21,22373,0,0,0,0,1336
717,00120000717,23,181353,0,0,1,14586,3022
718,00120000718,16,35187,1,22344,1,18913,1512
719,00120000719,25,82863,0,0,1,14080,3338
720,00120000720,7,112927,1,30382,1,17772,4952
721,00120000721,13,99085,0,0,0,0,3566
722,00120000722,21,132996,0,0,0,0,1789
723,00120000723,10,54220,1,5724,0,0,4867
724,00120000724,26,145503,0,0,0,0,1101
725,00120000725,7,22642,1,5494,0,0,1812
726,00120000726,14,94971,1,22363,0,0,4450
727,00120000727,26,70556,0,0,0,0,1046
728,00120000728,5,179832,1,24437,1,10520,2863
729,00120000729,3,53192,1,12437,0,0,2158
730,00120000730,23,150453,1,34524,1,3892,2409
731,00120000731,11,165630,0,0,0,0,4401
732,00120000732,11,45782,1,11160,1,16171,1845
733,00120000733,18,19782,0,0,0,0,2351
734,00120000734,15,165534,1,27593,1,17672,4055
735,00120000735,12,75030,1,4284,0,0,2338
736,00120000736,9,71411,0,0,0,0,2315
737,00120000737,10,112469,1,9083,0,0,4506
738,00120000738,26,61950,0,0,0,0,2578
739,00120000739,12,148595,1,12491,0,0,1236
740,00120000740,17,155749,1,4900,0,0,1602
741,00120000741,6,161161,1,5459,1,12688,4998
742,00120000742,7,150653,0,0,0,0,1624
743,00120000743,14,157979,0,0,0,0,4605
744,00120000744,13,151681,0,0,0,0,1103
745,00120000745,8,197225,1,10579,0,0,1293
746,00120000746,10,65539,0,0,1,17583,886
747,00120000747,9,190215,1,11595,0,0,4097
748,00120000748,18,37936,0,0,0,0,4119
749,00120000749,27,65182,0,0,1,8901,4376
750,00120000750,26,126259,0,0,0,0,4620
751,00120000751,2,110042,1,33365,1,11779,1849
752,00120000752,5,28163,1,6387,0,0,4401
753,00120000753,5,192129,1,14730,0,0,3783
754,00120000754,6,158609,0,0,1,18116,3920
755,00120000755,19,37419,1,5996,0,0,1327
756,00120000756,8,188650,1,8825,1,3721,833
757,00120000757,16,136211,1,9282,1,4804,2879
758,00120000758,13,137762,1,17869,0,0,809
759,00120000759,1,15834,1,22887,1,3654,2527
760,00120000760,22,47214,0,0,1,11336,3578
761,00120000761,20,17413,0,0,1,18109,4220
762,00120000762,17,24505,0,0,0,0,4027
763,00120000763,7,117802,0,0,0,0,3898
764,00120000764,25,148177,1,21905,0,0,4844
765,00120000765,13,143303,1,5351,1,16899,1976
766,00120000766,4,129897,1,6698,1,7913,2073
767,00120000767,4,73408,0,0,0,0,3276
768,00120000768,6,183751,1,20892,1,10350,4377
769,00120000769,28,131908,1,32922,0,0,3141
770,00120000770,19,94731,1,19300,0,0,3153
771,00120000771,12,80131,1,9310,0,0,3942
772,00120000772,22,79280,1,10190,1,10630,3010
773,00120000773,7,30762,1,17166,0,0,3435
774,00120000774,27,132798,0,0,0,0,4214
775,00120000775,10,131854,0,0,0,0,2827
776,00120000776,26,73703,1,6822,0,0,2799
777,00120000777,19,78079,1,20447,0,0,1824
778,00120000778,7,36577,0,0,0,0,2421
779,00120000779,3,16214,1,32991,1,17071,3811
780,00120000780,13,101339,0,0,0,0,1710
781,00120000781,13,63114,1,15019,1,11586,1414
782,00120000782,18,78230,0,0,0,0,4880
783,00120000783,28,179052,0,0,1,18106,1804
784,00120000784,26,82194,0,0,0,0,4022
785,00120000785,20,127333,0,0,0,0,1815
786,00120000786,28,52792,1,26469,1,16431,4286
787,00120000787,8,60807,1,17908,0,0,806
788,00120000788,9,140266,1,7657,1,19180,4565
789,00120000789,7,168373,0,0,1,3246,4337
790,00120000790,1,151213,1,4735,1,10587,4999
791,00120000791,3,119292,0,0,1,6138,4850
792,00120000792,13,137984,1,27968,1,19725,3311
793,00120000793,28,28777,1,15856,0,0,4435
794,00120000794,25,53346,0,0,0,0,3695
795,00120000795,28,69703,1,26978,1,19725,4600
796,00120000796,17,109977,1,8728,0,0,4705
797,00120000797,25,62819,1,30154,0,0,3213
798,00120000798,24,174541,1,7729,0,0,2716
799,00120000799,1,149917,0,0,0,0,3090
800,00120000800,6,125186,0,0,1,10802,2691
801,00120000801,21,38290,1,14472,0,0,4930
802,00120000802,6,127551,1,5830,0,0,4663
803,00120000803,26,176771,1,14090,1,13552,1474
804,00120000804,12,190324,1,32871,0,0,3709
805,00120000805,13,113682,0,0,1,8920,2700
806,00120000806,13,149365,0,0,0,0,4742
807,00120000807,15,133017,1,29512,1,8468,4899
808,00120000808,21,134496,1,18432,0,0,3837
809,00120000809,16,72089,0,0,0,0,1389
810,00120000810,22,162680,1,4895,1,10696,2689
811,00120000811,21,143713,1,22953,1,13539,3182
812,00120000812,11,31619,0,0,0,0,4162
813,00120000813,28,93006,1,21297,0,0,3132
814,00120000814,5,29779,1,21560,0,0,1859
815,00120000815,4,197112,0,0,0,0,4195
816,00120000816,3,36630,0,0,0,0,1194
817,00120000817,19,120575,1,33347,1,6490,1366
818,00120000818,20,130436,1,25249,0,0,1872
819,00120000819,25,158250,1,24690,1,13181,3310
820,00120000820,18,166007,0,0,1,17680,3202
821,00120000821,15,193330,1,26960,0,0,2902
822,00120000822,9,37784,1,19042,0,0,4183
823,00120000823,17,169099,0,0,1,16653,1714
824,00120000824,14,127167,1,16434,0,0,1911
825,00120000825,15,82359,1,21906,0,0,4261
826,00120000826,1,93608,1,26809,1,11826,4723
827,00120000827,21,30111,1,11477,0,0,3117
828,00120000828,22,178384,1,6802,0,0,1765
829,00120000829,22,39161,0,0,0,0,4331
830,00120000830,3,133920,0,0,0,0,1949
831,00120000831,16,119823,1,6456,0,0,3032
832,00120000832,23,140014,1,22033,0,0,1164
833,00120000833,25,145466,0,0,0,0,4413
834,00120000834,11,82313,1,14697,0,0,1831
835,00120000835,12,196446,1,21527,1,10264,1453
836,00120000836,10,170086,0,0,0,0,4595
837,00120000837,16,95308,1,12237,0,0,4667
838,00120000838,8,61389,1,23698,0,0,4886
839,00120000839,6,164233,1,8406,1,19582,4003
840,00120000840,12,122800,1,22993,0,0,2949
841,00120000841,24,153562,1,33002,0,0,2289
842,00120000842,28,134547,1,32682,0,0,4674
843,00120000843,21,39502,1,33579,1,7706,4438
844,00120000844,8,50757,0,0,0,0,2077
845,00120000845,26,56111,1,7119,0,0,4170
846,00120000846,28,113273,1,21784,1,12917,3217
847,00120000847,4,73645,0,0,1,6968,4542
848,00120000848,26,125218,0,0,0,0,1058
849,00120000849,8,74055,1,29559,1,8054,944
850,00120000850,26,134815,1,23981,0,0,3910
851,00120000851,28,155070,1,30326,1,7863,3553
852,00120000852,18,174978,0,0,1,17431,1508
853,00120000853,28,116026,1,7511,0,0,1045
854,00120000854,28,85192,1,7828,0,0,2411
855,00120000855,5,196549,1,20949,1,3704,3612
856,00120000856,9,182973,1,11651,0,0,2187
857,00120000857,4,67021,1,30896,1,4069,4323
858,00120000858,27,44092,1,13092,1,15066,2534
859,00120000859,22,147314,0,0,0,0,1051
860,00120000860,17,121843,0,0,0,0,3743
861,00120000861,9,147903,1,6771,0,0,2805
862,00120000862,1,65721,1,10777,0,0,4113
863,00120000863,21,43511,1,4113,0,0,2076
864,00120000864,20,87782,1,4531,0,0,1827
865,00120000865,13,112003,0,0,0,0,2196
866,00120000866,28,164374,0,0,0,0,2248
867,00120000867,16,70568,1,13236,0,0,2002
868,00120000868,13,149304,1,26223,1,8275,811
869,00120000869,14,117062,1,28608,1,17273,2116
870,00120000870,3,119301,0,0,1,12831,1569
871,00120000871,6,66507,0,0,0,0,3106
872,00120000872,18,139277,0,0,0,0,2156
873,00120000873,19,144999,0,0,0,0,3983
874,00120000874,5,115128,1,12217,1,14041,2773
875,00120000875,15,25683,0,0,0,0,3053
876,00120000876,25,38664,0,0,1,4110,3069
877,00120000877,2,117364,1,13453,0,0,1836
878,00120000878,10,179244,1,6065,0,0,3352
879,00120000879,24,79340,0,0,0,0,3448
880,00120000880,18,102236,0,0,1,16107,2554
881,00120000881,27,26017,0,0,1,4840,4086
882,00120000882,13,51613,0,0,1,14102,4838
883,00120000883,5,45348,0,0,1,3742,4600
884,00120000884,23,162520,0,0,0,0,1944
885,00120000885,24,24491,1,11116,1,7541,2498
886,00120000886,1,136070,0,0,0,0,3152
887,00120000887,22,73759,1,29313,0,0,1019
888,00120000888,1,190625,1,26851,0,0,2432
889,00120000889,18,147040,1,15106,1,12847,1410
890,00120000890,15,15368,0,0,0,0,3984
891,00120000891,17,50010,0,0,0,0,1232
892,00120000892,11,50851,0,0,0,0,4237
893,00120000893,21,137761,1,15367,1,8123,3905
894,00120000894,26,171568,1,9963,0,0,861
895,00120000895,25,142152,1,13547,1,17868,4982
896,00120000896,22,177008,1,5385,0,0,1690
897,00120000897,27,93858,0,0,0,0,4506
898,00120000898,27,82005,1,32960,1,8852,4721
899,00120000899,17,52493,0,0,1,7705,3772
900,00120000900,13,182462,0,0,0,0,2139
901,00120000901,1,25292,1,13563,1,17997,3660
902,00120000902,2,107377,0,0,0,0,3178
903,00120000903,9,174437,1,8138,0,0,2882
904,00120000904,3,163279,1,21533,1,8389,1577
905,00120000905,1,116735,0,0,1,3807,2206
906,00120000906,21,37912,0,0,1,10388,4557
907,00120000907,16,95771,1,15394,0,0,3557
908,00120000908,23,122293,1,27876,0,0,2546
909,00120000909,6,114083,1,10327,0,0,4367
910,00120000910,28,128655,1,7353,0,0,2924
911,00120000911,17,165348,0,0,0,0,3221
912,00120000912,5,112459,0,0,1,17439,852
913,00120000913,5,151606,1,26353,0,0,2979
914,00120000914,6,181742,0,0,1,18711,2534
915,00120000915,3,126695,1,8628,1,14452,4266
916,00120000916,21,182558,1,23832,0,0,1727
917,00120000917,23,49268,0,0,0,0,4816
918,00120000918,5,122338,0,0,0,0,2246
919,00120000919,21,41336,0,0,0,0,3499
920,00120000920,5,18641,1,31286,0,0,1139
921,00120000921,10,102132,0,0,0,0,3221
922,00120000922,10,47959,1,18281,1,18870,4746
923,00120000923,19,159378,0,0,1,12439,3363
924,00120000924,17,192254,0,0,0,0,4139
925,00120000925,21,89123,1,14058,0,0,4799
926,00120000926,14,36498,0,0,0,0,2180
927,00120000927,9,85198,1,16093,0,0,3155
928,00120000928,14,42197,1,23892,0,0,4738
929,00120000929,1,166791,0,0,0,0,1401
930,00120000930,19,123775,1,32698,0,0,2471
931,00120000931,13,40032,0,0,0,0,3579
932,00120000932,13,74624,1,31553,0,0,4565
933,00120000933,4,93177,0,0,1,9516,3338
934,00120000934,1,56964,1,22984,0,0,1438
935,00120000935,17,176100,1,22537,0,0,3485
936,00120000936,8,126030,1,33257,1,9157,4875
937,00120000937,2,69646,0,0,0,0,2174
938,00120000938,28,96187,0,0,1,8139,2526
939,00120000939,8,154608,0,0,1,12703,1456
940,00120000940,7,132399,1,24402,0,0,3762
941,00120000941,26,71747,1,18026,1,16632,3675
942,00120000942,26,60712,1,7082,0,0,1379
943,00120000943,2,152345,0,0,1,10219,959
944,00120000944,22,86820,1,33330,0,0,4372
945,00120000945,22,140342,0,0,1,5825,2289
946,00120000946,3,106228,0,0,0,0,3695
947,00120000947,27,89353,1,14560,0,0,4728
948,00120000948,18,107091,1,4459,0,0,3345
949,00120000949,12,100914,0,0,0,0,1263
950,00120000950,1,196902,1,28366,0,0,3189
951,00120000951,22,121718,1,23010,1,9158,1307
952,00120000952,12,163199,1,24147,0,0,2107
953,00120000953,5,26539,0,0,1,13027,1821
954,00120000954,27,192833,0,0,0,0,3422
955,00120000955,25,61219,1,32831,0,0,3733
956,00120000956,17,160764,1,20847,0,0,3742
957,00120000957,16,28334,1,4997,0,0,4193
958,00120000958,15,174687,0,0,1,17085,3643
959,00120000959,23,22903,1,10384,0,0,1465
960,00120000960,15,174599,1,17223,0,0,4443
961,00120000961,5,161701,0,0,0,0,1567
962,00120000962,21,73008,0,0,1,8183,3030
963,00120000963,14,114318,0,0,0,0,1183
964,00120000964,2,172780,0,0,0,0,4920
965,00120000965,11,156932,1,13382,1,7491,2137
966,00120000966,19,163510,1,28120,0,0,2885
967,00120000967,7,82300,1,6697,1,8960,4842
968,00120000968,6,144263,1,30950,0,0,4859
969,00120000969,28,35842,0,0,0,0,2192
970,00120000970,2,57372,0,0,1,19025,2947
971,00120000971,6,129316,0,0,1,4446,2211
972,00120000972,18,113971,1,33968,0,0,3506
973,00120000973,2,53744,0,0,0,0,2615
974,00120000974,18,131082,0,0,0,0,4950
975,00120000975,15,72442,1,18223,0,0,3431
976,00120000976,27,144070,0,0,0,0,2974
977,00120000977,19,100990,1,8429,0,0,4851
978,00120000978,2,136670,1,19362,0,0,4192
979,00120000979,20,121917,0,0,1,4948,4267
980,00120000980,25,18650,0,0,1,12812,1972
981,00120000981,6,60117,1,11218,0,0,1025
982,00120000982,1,106244,1,27409,0,0,3539
983,00120000983,24,198844,0,0,1,9861,2133
984,00120000984,15,18190,0,0,0,0,1218
985,00120000985,28,63113,0,0,0,0,3048
986,00120000986,23,154861,1,9814,1,10867,3514
987,00120000987,10,47125,1,26888,0,0,3616
988,00120000988,19,145000,1,11522,1,7718,967
989,00120000989,17,163531,1,26169,0,0,2498
990,00120000990,5,181490,1,30358,0,0,2118
991,00120000991,4,126904,1,26603,0,0,3882
992,00120000992,10,193157,0,0,0,0,3204
993,00120000993,24,33768,1,23187,0,0,2794
994,00120000994,17,196033,0,0,1,5312,2978
995,00120000995,10,96099,1,19588,0,0,4185
996,00120000996,17,173957,1,16359,0,0,910
997,00120000997,28,102421,1,19762,0,0,1046
998,00120000998,20,21895,1,19577,0,0,3420
999,00120000999,24,196383,1,24931,0,0,2785
1000,00120001000,5,86017,0,0,0,0,2244
1001,00120001001,2,38932,0,0,0,0,2279
1002,00120001002,6,36360,1,10510,0,0,3591
1003,00120001003,21,69847,1,29401,0,0,3788
1004,00120001004,2,105365,0,0,1,13636,3107
1005,00120001005,13,100468,0,0,0,0,1334
1006,00120001006,11,53931,1,19919,0,0,879
1007,00120001007,11,70823,0,0,1,18637,4436
1008,00120001008,16,53032,0,0,0,0,1201
1009,00120001009,11,33807,0,0,1,16412,3924
1010,00120001010,19,157839,0,0,0,0,1695
1011,00120001011,15,154143,0,0,0,0,4563
1012,00120001012,25,68413,0,0,1,15426,4696
1013,00120001013,23,172221,1,15553,1,18580,3559
1014,00120001014,23,30540,0,0,0,0,3039
1015,00120001015,16,85248,0,0,0,0,1779
1016,00120001016,11,125494,0,0,0,0,3894
1017,00120001017,22,100435,0,0,1,15832,2375
1018,00120001018,16,34787,1,5674,1,17636,4781
1019,00120001019,8,35982,1,26412,1,7741,2159
1020,00120001020,4,37606,1,15057,1,17734,2353
1021,00120001021,8,156222,1,21745,0,0,3335
1022,00120001022,4,127223,1,12978,0,0,1987
1023,00120001023,24,61936,0,0,0,0,4867
1024,00120001024,25,108286,1,19264,0,0,2183
1025,00120001025,3,154665,0,0,0,0,4040
1026,00120001026,3,163430,0,0,1,7024,3195
1027,00120001027,27,52381,1,28176,1,18078,4083
1028,00120001028,18,136465,1,13954,0,0,2708
1029,00120001029,26,43074,0,0,0,0,3424
1030,00120001030,19,166667,0,0,0,0,3377
1031,00120001031,19,59194,0,0,0,0,3961
1032,00120001032,21,195449,0,0,0,0,1837
1033,00120001033,5,41853,0,0,1,14663,818
1034,00120001034,18,88719,0,0,0,0,1420
1035,00120001035,28,166733,0,0,0,0,4411
1036,00120001036,10,196565,0,0,1,7478,4731
1037,00120001037,22,133724,0,0,0,0,2313
1038,00120001038,21,182567,1,18659,0,0,3184
1039,00120001039,6,28703,0,0,0,0,3133
1040,00120001040,1,199152,1,5610,0,0,3444
1041,00120001041,5,176887,0,0,0,0,4356
1042,00120001042,9,175637,1,10343,0,0,2101
1043,00120001043,12,132491,1,19797,0,0,4206
1044,00120001044,26,73453,1,25089,1,10649,4081
1045,00120001045,14,103478,1,13319,1,7774,1437
1046,00120001046,2,48161,1,25875,1,8079,2063
1047,00120001047,17,129296,0,0,1,15180,1718
1048,00120001048,14,155788,1,12355,0,0,1480
1049,00120001049,26,48349,1,13328,0,0,3663
1050,00120001050,13,62098,1,8710,0,0,1272
1051,00120001051,27,123435,0,0,0,0,2592
1052,00120001052,9,146204,1,4105,0,0,3543
1053,00120001053,26,66990,1,33370,1,14368,4279
1054,00120001054,25,83921,1,24843,0,0,4270
1055,00120001055,15,182610,0,0,1,15464,2507
1056,00120001056,25,115572,1,14213,0,0,4464
1057,00120001057,22,22213,1,13344,0,0,4944
1058,00120001058,15,139693,1,19842,1,6291,3811
1059,00120001059,24,190295,0,0,1,11779,3966
1060,00120001060,11,106655,1,32443,0,0,2965
1061,00120001061,16,83371,0,0,1,19151,1897
1062,00120001062,17,83274,1,12938,0,0,4932
1063,00120001063,26,122853,1,10071,0,0,4201
1064,00120001064,4,19134,1,26123,0,0,2249
1065,00120001065,1,106428,1,13152,0,0,3306
1066,00120001066,8,54601,1,23875,0,0,3838
1067,00120001067,17,88889,1,7297,1,13609,1577
1068,00120001068,3,30690,1,23361,0,0,2132
1069,00120001069,20,16909,0,0,0,0,2249
1070,00120001070,15,106239,0,0,1,7955,4263
1071,00120001071,15,95032,1,25791,0,0,3699
1072,00120001072,24,27062,0,0,1,16322,4966
1073,00120001073,22,90386,0,0,0,0,2996
1074,00120001074,14,180803,0,0,1,3637,2260
1075,00120001075,26,151225,1,18826,0,0,4670
1076,00120001076,28,156553,0,0,0,0,2180
1077,00120001077,23,114270,1,6039,0,0,3756
1078,00120001078,14,81425,1,23673,0,0,2128
1079,00120001079,24,99981,1,13644,1,3138,1939
1080,00120001080,2,119470,1,10645,1,17541,3922
1081,00120001081,13,174277,1,25145,1,9239,1895
